1425475630.784505,  -0.001818, 0.003085, -0.019616,  -0.000221, 0.000579, -0.000079,  -0.543430, 1.699043, -0.241395,  0
1425475630.786939,  -0.111513, 0.195898, -1.215992,  -0.005099, 0.034993, -0.004980,  -2.948407, 28.054535, -3.955658,  0
1425475630.789433,  -0.415616, 0.760798, -4.624977,  -0.011303, 0.127512, -0.017429,  -1.516737, 43.525757, -5.485967,  0
1425475630.791939,  -0.736402, 1.389206, -8.280526,  -0.009800, 0.214166, -0.025811,  2.587311, 25.879383, -1.058966,  463406
1425475630.794564,  -0.897331, 1.737448, -10.142230,  0.001805, 0.237829, -0.019804,  6.477850, -3.872514, 5.687848,  0
1425475630.797040,  -0.892211, 1.771845, -10.156290,  0.017848, 0.202970, -0.001170,  6.657392, -21.608353, 8.897101,  0
1425475630.799540,  -0.830029, 1.672536, -9.477761,  0.032519, 0.147260, 0.019441,  5.610079, -22.921680, 8.157775,  0
1425475630.801972,  -0.795688, 1.593731, -9.037757,  0.045911, 0.099766, 0.038031,  5.359769, -15.016497, 6.952256,  463663
1425475630.804443,  -0.801599, 1.586066, -9.054222,  0.056983, 0.071271, 0.054415,  3.766179, -10.191977, 6.938905,  0
1425475630.806910,  -0.807310, 1.608895, -9.238098,  0.064108, 0.046655, 0.072174,  2.192557, -9.849966, 7.314026,  0
1425475630.809413,  -0.786972, 1.616121, -9.324654,  0.067372, 0.023191, 0.089624,  0.177145, -9.885624, 7.268429,  0
1425475630.811967,  -0.740616, 1.598711, -9.287191,  0.065527, -0.000953, 0.106709,  -1.241446, -10.449721, 7.104099,  461483
1425475630.814408,  -0.687870, 1.564392, -9.213034,  0.061046, -0.027293, 0.123577,  -1.766205, -10.409281, 6.261408,  0
1425475630.816900,  -0.661162, 1.538661, -9.174906,  0.060178, -0.050113, 0.136848,  1.255780, -8.652508, 5.086064,  0
1425475630.819399,  -0.662070, 1.525669, -9.177018,  0.067421, -0.067805, 0.149133,  4.440427, -6.412208, 5.481958,  0
1425475630.821920,  -0.664379, 1.513958, -9.189093,  0.079690, -0.081750, 0.163697,  4.561722, -5.041718, 5.933881,  464100
1425475630.824404,  -0.659824, 1.495721, -9.200236,  0.086243, -0.092926, 0.177042,  0.815392, -4.438758, 5.181193,  0
1425475630.826900,  -0.672105, 1.470623, -9.198112,  0.082943, -0.103139, 0.188034,  -3.042519, -3.663540, 3.634214,  0
1425475630.829400,  -0.707395, 1.451841, -9.182987,  0.073980, -0.110703, 0.195384,  -3.690064, -2.741933, 2.958298,  0
1425475630.831898,  -0.757977, 1.440054, -9.187993,  0.066040, -0.115903, 0.203280,  -3.248811, -1.621068, 3.665924,  464278
1425475630.834399,  -0.820355, 1.431006, -9.207570,  0.058351, -0.117816, 0.212084,  -2.924800, 0.025332, 3.197312,  0
1425475630.836898,  -0.868246, 1.437630, -9.234229,  0.051000, -0.116647, 0.218937,  -3.345281, 0.569284, 2.738237,  0
1425475630.839399,  -0.888824, 1.468757, -9.243378,  0.042582, -0.115973, 0.225851,  -3.621131, 0.000119, 3.164411,  0
1425475630.841898,  -0.905913, 1.507255, -9.224862,  0.036007, -0.116167, 0.233714,  -1.366675, -0.013232, 2.986670,  464493
1425475630.844400,  -0.933269, 1.532062, -9.204008,  0.034507, -0.116023, 0.240194,  -0.405937, -0.011504, 2.432704,  0
1425475630.846898,  -0.966306, 1.533289, -9.191751,  0.031315, -0.117499, 0.245491,  -2.434760, -1.162171, 1.923680,  0
1425475630.849404,  -1.008176, 1.512077, -9.173500,  0.024286, -0.121432, 0.249593,  -2.644151, -2.101481, 1.537800,  0
1425475630.851899,  -1.067518, 1.481953, -9.152913,  0.018462, -0.127400, 0.253111,  -2.684489, -2.730131, 1.506805,  464854
1425475630.854400,  -1.145898, 1.448554, -9.137556,  0.009107, -0.134424, 0.256965,  -4.509002, -2.814054, 1.502991,  0
1425475630.856899,  -1.218996, 1.423707, -9.128523,  -0.001190, -0.140592, 0.259617,  -3.955303, -2.224326, 0.528574,  0
1425475630.859399,  -1.283179, 1.422447, -9.134190,  -0.009406, -0.144454, 0.259389,  -2.929844, -1.034617, -0.584602,  0
1425475630.861898,  -1.335604, 1.445220, -9.166526,  -0.018107, -0.145311, 0.257103,  -4.253015, 0.170469, -1.078129,  464847
1425475630.864399,  -1.381146, 1.465276, -9.203602,  -0.026587, -0.144264, 0.255039,  -2.279162, 0.616193, -0.670195,  0
1425475630.866899,  -1.433893, 1.481980, -9.225105,  -0.027523, -0.142159, 0.253116,  1.054749, 1.022816, -1.007557,  0
1425475630.869402,  -1.492908, 1.498951, -9.252946,  -0.023774, -0.139376, 0.250516,  1.511440, 1.384139, -1.084805,  0
1425475630.871899,  -1.564096, 1.516172, -9.299657,  -0.021509, -0.134659, 0.247275,  0.523716, 2.774239, -1.835704,  465066
1425475630.874399,  -1.634876, 1.529277, -9.356850,  -0.022540, -0.124482, 0.239743,  -1.130894, 5.265355, -4.024863,  0
1425475630.876899,  -1.686179, 1.537440, -9.399206,  -0.024230, -0.109337, 0.229200,  0.513270, 7.349551, -4.470587,  0
1425475630.879399,  -1.718997, 1.547342, -9.432921,  -0.019664, -0.090241, 0.219624,  2.631485, 8.481503, -3.589988,  0
1425475630.881899,  -1.731562, 1.564327, -9.477054,  -0.012343, -0.068680, 0.211389,  2.962537, 8.648813, -3.165841,  0
1425475630.884399,  -1.743932, 1.607502, -9.510708,  -0.007135, -0.048056, 0.203781,  1.488481, 8.803308, -3.341794,  465262
1425475630.886900,  -1.772447, 1.663626, -9.531606,  -0.004776, -0.025679, 0.194496,  0.317950, 9.032369, -4.061580,  0
1425475630.889400,  -1.811120, 1.708307, -9.524767,  -0.004882, -0.003682, 0.184061,  0.027265, 9.640008, -4.732490,  0
1425475630.891933,  -1.841273, 1.741172, -9.502026,  -0.003440, 0.020262, 0.172654,  1.103191, 10.285884, -4.697680,  0
1425475630.894520,  -1.858214, 1.747315, -9.482047,  -0.001549, 0.045244, 0.161829,  0.410791, 9.656519, -4.162788,  463461
1425475630.897010,  -1.851986, 1.741916, -9.478315,  0.000305, 0.067115, 0.151514,  1.572780, 8.597970, -4.495621,  0
1425475630.899477,  -1.830878, 1.737018, -9.470658,  0.005389, 0.084853, 0.140567,  2.284367, 6.467044, -4.528403,  0
1425475630.901929,  -1.809698, 1.723439, -9.448610,  0.008916, 0.098645, 0.130246,  0.210546, 4.768133, -3.816724,  0
1425475630.904417,  -1.793414, 1.712589, -9.430877,  0.006172, 0.108516, 0.121770,  -2.345484, 3.691971, -3.382325,  465476
1425475630.906930,  -1.777356, 1.704343, -9.415939,  -0.002219, 0.117079, 0.113416,  -3.794699, 3.215671, -3.334939,  0
1425475630.909466,  -1.768055, 1.694979, -9.405701,  -0.009539, 0.124347, 0.105841,  -1.959570, 2.768934, -3.152013,  0
1425475630.911944,  -1.774029, 1.686654, -9.404119,  -0.012926, 0.128655, 0.098152,  -1.527555, 0.836372, -3.230810,  0
1425475630.914409,  -1.782994, 1.679634, -9.414228,  -0.018668, 0.128338, 0.089970,  -3.227219, -0.736475, -3.313422,  463631
1425475630.916903,  -1.772086, 1.671210, -9.430576,  -0.028809, 0.126184, 0.082560,  -5.115122, -1.033902, -2.780318,  0
1425475630.919402,  -1.735762, 1.662969, -9.428733,  -0.041520, 0.123638, 0.077116,  -5.080998, -1.098633, -1.967013,  0
1425475630.921905,  -1.690892, 1.658185, -9.415392,  -0.053109, 0.120420, 0.071853,  -4.396856, -1.526654, -2.354026,  0
1425475630.924408,  -1.660307, 1.650245, -9.418413,  -0.061702, 0.115774, 0.065453,  -2.769172, -2.270579, -2.993166,  463849
1425475630.926922,  -1.637352, 1.636628, -9.419189,  -0.066553, 0.110276, 0.058039,  -1.198292, -2.029121, -2.636522,  0
1425475630.929411,  -1.621020, 1.621321, -9.405655,  -0.070821, 0.106629, 0.053420,  -3.625453, -0.921726, -1.318723,  0
1425475630.931911,  -1.595816, 1.613257, -9.410941,  -0.081666, 0.106318, 0.051609,  -4.317284, 0.535250, -0.291020,  0
1425475630.934415,  -1.551707, 1.622278, -9.443129,  -0.089564, 0.108697, 0.052361,  -1.618326, 1.219809, 0.629723,  465947
1425475630.936916,  -1.506411, 1.641149, -9.468239,  -0.087714, 0.112081, 0.053993,  3.161192, 1.595378, 0.581563,  0
1425475630.939402,  -1.467091, 1.664789, -9.472000,  -0.076021, 0.116215, 0.054894,  5.681634, 1.897871, 0.200570,  0
1425475630.941919,  -1.427839, 1.693449, -9.473798,  -0.063103, 0.121407, 0.055622,  4.325509, 2.084672, 0.535905,  0
1425475630.944442,  -1.392402, 1.712085, -9.486562,  -0.055662, 0.125436, 0.057393,  2.057940, 1.251578, 0.791907,  465907
