1425905671.137713,  -0.000169, -0.001650, -0.013131,  0.000320, -0.000148, -0.000095,  1.000662, -0.492834, -0.323897,  0
1425905671.140118,  -0.012024, -0.144525, -1.160333,  0.023556, -0.013471, -0.009224,  19.493177, -11.390627, -7.842362,  73959
1425905671.142610,  -0.044757, -0.579012, -4.700608,  0.090364, -0.052627, -0.036408,  32.432556, -18.903494, -13.150782,  0
1425905671.145115,  -0.070476, -1.051094, -8.674471,  0.159531, -0.090979, -0.063448,  23.301363, -11.647045, -8.630932,  0
1425905671.147607,  -0.064859, -1.277973, -10.868538,  0.193499, -0.100931, -0.074159,  4.611492, 2.839506, -0.391722,  0
1425905671.150113,  -0.041139, -1.240016, -10.903662,  0.186513, -0.081903, -0.067179,  -8.000135, 11.452556, 5.494237,  73767
1425905671.152613,  -0.039609, -1.139640, -10.186329,  0.161943, -0.051811, -0.050893,  -11.483192, 12.844265, 7.235169,  0
1425905671.155110,  -0.084117, -1.117341, -9.723171,  0.135222, -0.022143, -0.035855,  -9.501815, 10.874867, 4.532069,  0
1425905671.157607,  -0.162246, -1.185016, -9.763082,  0.114390, 0.001696, -0.029298,  -8.472860, 9.471590, 1.329541,  0
1425905671.160110,  -0.256538, -1.286364, -9.978624,  0.092647, 0.025323, -0.028434,  -9.132266, 9.780422, -0.274137,  73768
1425905671.162608,  -0.324442, -1.371031, -10.070175,  0.069412, 0.050250, -0.029913,  -10.284483, 11.124552, -0.972047,  0
1425905671.165111,  -0.358930, -1.425244, -10.025028,  0.044231, 0.077588, -0.032733,  -10.749578, 11.660933, -1.263887,  0
1425905671.167614,  -0.391464, -1.459907, -9.926272,  0.018138, 0.105863, -0.035912,  -10.220870, 10.737181, -1.401693,  0
1425905671.170119,  -0.437153, -1.482279, -9.845287,  -0.006175, 0.129448, -0.040154,  -10.209967, 9.280682, -2.084851,  73753
1425905671.172609,  -0.475496, -1.496480, -9.787780,  -0.030079, 0.150288, -0.045779,  -9.837955, 8.418560, -2.590865,  0
1425905671.175113,  -0.493705, -1.498412, -9.733206,  -0.052788, 0.170697, -0.052186,  -8.278579, 7.839799, -2.395034,  0
1425905671.177608,  -0.492601, -1.486479, -9.696590,  -0.070621, 0.187783, -0.057195,  -6.849766, 6.558180, -1.843989,  0
1425905671.180110,  -0.483309, -1.458198, -9.673583,  -0.085598, 0.202364, -0.061319,  -5.219638, 5.099773, -1.491517,  73737
1425905671.182608,  -0.479120, -1.422445, -9.646252,  -0.097006, 0.212402, -0.064274,  -4.733741, 3.518462, -1.059651,  0
1425905671.185111,  -0.464594, -1.390584, -9.592670,  -0.106322, 0.219745, -0.067139,  -2.677381, 2.839327, -1.456499,  0
